uid,name,bannedOnFlea,haveMarketData,tags/0,shortName,price,basePrice,avg24hPrice,avg7daysPrice,traderName,traderPrice,traderPriceCur,traderPriceRub,updated,slots,diff24h,diff7days,icon,link,wikiLink,img,imgBig,bsgId,isFunctional,reference,tags/1,tags/2
6b601f13-dc63-47ed-9a96-eb8343378d17,LA-5B/PEQ tactical device,false,true,Tactical_devices,LA-5B/PEQ,16999,16258,17074,16745,Mechanic,9104,₽,9104,2022-10-11T19:41:23.855Z,1,-0.44,1.52,https://cdn.tarkov-market.app/images/items/la-5_tactical_device_sm.png,https://tarkov-market.com/item/la-5_tactical_device,https://escapefromtarkov.fandom.com/wiki/LA-5B/PEQ_tactical_device,https://cdn.tarkov-market.app/images/items/la-5_tactical_device_sm.png,https://cdn.tarkov-market.app/images/items/la-5_tactical_device_lg.png,5c06595c0db834001a66af6c,true,https://www.patreon.com/tarkov_market,,
436f08e9-0a1d-455e-b1a4-71551606c433,Zenit Perst-3 tactical device,false,true,Tactical_devices,Perst-3,17777,17050,22755,21307,Mechanic,9548,₽,9548,2022-10-11T21:18:48.119Z,1,-21.88,-16.57,https://cdn.tarkov-market.app/images/items/zenit_perst-3_tactical_device_sm.png,https://tarkov-market.com/item/zenit_perst-3_tactical_device,https://escapefromtarkov.gamepedia.com/Zenit_Perst-3_tactical_device,https://cdn.tarkov-market.app/images/items/zenit_perst-3_tactical_device_sm.png,https://cdn.tarkov-market.app/images/items/zenit_perst-3_tactical_device_lg.png,5c5952732e2216398b5abda2,true,https://www.patreon.com/tarkov_market,,
23a8fb9c-7115-49d3-98ee-f2c5576833d6,AN/PEQ-15 tactical device,false,true,Tactical_devices,AN/PEQ-15,18000,19137,16217,15969,Mechanic,10717,₽,10717,2022-10-11T19:54:30.074Z,1,10.99,12.72,https://cdn.tarkov-market.app/images/items/an_peq-15_tactical_device_sm.png,https://tarkov-market.com/item/an_peq-15_tactical_device,https://escapefromtarkov.gamepedia.com/AN/PEQ-15_tactical_device,https://cdn.tarkov-market.app/images/items/an_peq-15_tactical_device_sm.png,https://cdn.tarkov-market.app/images/items/an_peq-15_tactical_device_lg.png,544909bb4bdc2d6f028b4577,true,https://www.patreon.com/tarkov_market,,
37bdaf77-52a3-4dbc-8670-4557fb0c97b6,Steiner DBAL-PL tactical laser device,false,true,Tactical_devices,DBAL-PL,39999,13500,26418,25747,Mechanic,7560,₽,7560,2022-10-11T20:39:34.253Z,1,51.41,55.35,https://cdn.tarkov-market.app/images/items/steiner_dbal_pl_tactical_flashlight_sm.png,https://tarkov-market.com/item/steiner_dbal_pl_tactical_flashlight,https://escapefromtarkov.fandom.com/wiki/Steiner_DBAL-PL_tactical_flashlight_with_laser,https://cdn.tarkov-market.app/images/items/steiner_dbal_pl_tactical_flashlight_sm.png,https://cdn.tarkov-market.app/images/items/steiner_dbal_pl_tactical_flashlight_lg.png,5d2369418abbc306c62e0c80,true,https://www.patreon.com/tarkov_market,,
57d583c8-7717-4410-98ac-0948f14d5522,Steiner LAS/TAC 2 tactical flashlight,false,true,Tactical_devices,LAS/TAC 2,18999,20907,36444,26412,Mechanic,11708,₽,11708,2022-10-11T20:51:53.275Z,1,-47.87,-28.07,https://cdn.tarkov-market.app/images/items/las_tac_2_tactical_flashlight_sm.png,https://tarkov-market.com/item/las_tac_2_tactical_flashlight,https://escapefromtarkov.fandom.com/wiki/Steiner_LAS/TAC_2_tactical_flashlight,https://cdn.tarkov-market.app/images/items/las_tac_2_tactical_flashlight_sm.png,https://cdn.tarkov-market.app/images/items/las_tac_2_tactical_flashlight_lg.png,5b07dd285acfc4001754240d,true,https://www.patreon.com/tarkov_market,,
241305b8-813a-4768-8f9d-5088274216f1,Zenit Klesch-2U tactical flashlight,false,true,Tactical_devices,Klesch-2U,37000,11399,19373,18300,Mechanic,6383,₽,6383,2022-10-11T21:03:00.347Z,1,90.99,102.19,https://cdn.tarkov-market.app/images/items/2u_kleh_tactical_flashlight_sm.png,https://tarkov-market.com/item/2u_kleh_tactical_flashlight,https://escapefromtarkov.fandom.com/wiki/Zenit_Klesch-2U_tactical_flashlight,https://cdn.tarkov-market.app/images/items/2u_kleh_tactical_flashlight_sm.png,https://cdn.tarkov-market.app/images/items/2u_kleh_tactical_flashlight_lg.png,5b3a337e5acfc4704b4a19a0,true,https://www.patreon.com/tarkov_market,,
46d926fe-7249-434a-b691-c39bfab29e58,Zenit Klesch-2IKS flashlight with laser,false,true,Tactical_devices,K-2IKS,14000,17919,15081,14623,Mechanic,10035,₽,10035,2022-10-11T20:17:24.964Z,1,-7.17,-4.26,https://cdn.tarkov-market.app/images/items/2irs_klesch_flashlight_%2B_laser_designator_sm.png,https://tarkov-market.com/item/2irs_klesch_flashlight_+_laser_designator,https://escapefromtarkov.fandom.com/wiki/Zenit_Klesch-2IKS_flashlight_with_laser,https://cdn.tarkov-market.app/images/items/2irs_klesch_flashlight_%2B_laser_designator_sm.png,https://cdn.tarkov-market.app/images/items/2irs_klesch_flashlight_%2B_laser_designator_lg.png,5a5f1ce64f39f90b401987bc,true,https://www.patreon.com/tarkov_market,,
07852f4d-811e-4edf-ba6d-25a96ca12263,SureFire XC1 tactical flashlight,false,true,Tactical_devices,XC1,18500,16844,18118,17919,Mechanic,9433,₽,9433,2022-10-11T21:16:12.576Z,1,2.11,3.24,https://cdn.tarkov-market.app/images/items/surefire_xc1_tactical_flashlight_sm.png,https://tarkov-market.com/item/surefire_xc1_tactical_flashlight,https://escapefromtarkov.fandom.com/wiki/SureFire_XC1_tactical_flashlight,https://cdn.tarkov-market.app/images/items/surefire_xc1_tactical_flashlight_sm.png,https://cdn.tarkov-market.app/images/items/surefire_xc1_tactical_flashlight_lg.png,5a7b483fe899ef0016170d15,true,https://www.patreon.com/tarkov_market,,
c4779f35-fb3d-4260-a360-11275b237e3b,Glock GTL 21 tactical flashlight with laser,false,true,Tactical_devices,GTL 21,16899,15083,16994,16983,Mechanic,8446,₽,8446,2022-10-11T19:33:33.277Z,1,-0.56,-0.49,https://cdn.tarkov-market.app/images/items/glock_tactical_gl21_flashlight_with_laser_sm.png,https://tarkov-market.com/item/glock_tactical_gl21_flashlight_with_laser,https://escapefromtarkov.fandom.com/wiki/Glock_GTL_21_tactical_flashlight_with_laser,https://cdn.tarkov-market.app/images/items/glock_tactical_gl21_flashlight_with_laser_sm.png,https://cdn.tarkov-market.app/images/items/glock_tactical_gl21_flashlight_with_laser_lg.png,5a800961159bd4315e3a1657,true,https://www.patreon.com/tarkov_market,,
fc221e31-c83d-49a8-8e88-91e2fb419afd,AN/PEQ-2 tactical device,false,true,Tactical_devices,AN/PEQ-2,11000,10258,9662,10026,Mechanic,5744,₽,5744,2022-10-11T21:08:41.325Z,1,13.85,9.71,https://cdn.tarkov-market.app/images/items/an_peq-2_tactical_device_sm.png,https://tarkov-market.com/item/an_peq-2_tactical_device,https://escapefromtarkov.gamepedia.com/AN/PEQ-2_tactical_device,https://cdn.tarkov-market.app/images/items/an_peq-2_tactical_device_sm.png,https://cdn.tarkov-market.app/images/items/an_peq-2_tactical_device_lg.png,5d10b49bd7ad1a1a560708b0,true,https://www.patreon.com/tarkov_market,,
82f6d619-3f91-4298-a82f-d3e1d255a99e,Holosun LS321 Tactical device,false,true,Tactical_devices,LS321,15442,12531,16217,16646,Mechanic,7017,₽,7017,2022-10-11T20:44:50.950Z,1,-4.78,-7.23,https://cdn.tarkov-market.app/images/items/holosun_ls321_tactical_device_sm.png,https://tarkov-market.com/item/holosun_ls321_tactical_device,https://escapefromtarkov.gamepedia.com/Holosun_LS321_Tactical_device,https://cdn.tarkov-market.app/images/items/holosun_ls321_tactical_device_sm.png,https://cdn.tarkov-market.app/images/items/holosun_ls321_tactical_device_lg.png,57fd23e32459772d0805bcf1,true,https://www.patreon.com/tarkov_market,,
b0b95d3b-c1cc-4888-8921-14e394e749a2,TT DLP Tactical Precision LAM-module,false,true,Tactical_devices,TT Precision,4000,4600,7429,7429,Mechanic,2576,₽,2576,2022-10-10T12:20:23.875Z,1,0,-46.16,https://cdn.tarkov-market.app/images/items/dlp_tactical_precision_lam_module_for_tt_pistol_sm.png,https://tarkov-market.com/item/dlp_tactical_precision_lam_module_for_tt_pistol,https://escapefromtarkov.fandom.com/wiki/TT_DLP_Tactical_Precision_LAM-module,https://cdn.tarkov-market.app/images/items/dlp_tactical_precision_lam_module_for_tt_pistol_sm.png,https://cdn.tarkov-market.app/images/items/dlp_tactical_precision_lam_module_for_tt_pistol_lg.png,5c079ed60db834001a66b372,true,https://www.patreon.com/tarkov_market,,
145c5673-e35f-40cd-a555-32ef01dda46f,Zenit Klesch-2P flashlight with laser,false,true,Tactical_devices,Klesch-2P,14900,15676,16551,15896,Mechanic,8779,₽,8779,2022-10-11T20:37:30.591Z,1,-9.98,-6.27,https://cdn.tarkov-market.app/images/items/2p_klesch_flashlight_%2B_laser_designator_sm.png,https://tarkov-market.com/item/2p_klesch_flashlight_+_laser_designator,https://escapefromtarkov.fandom.com/wiki/Zenit_Klesch-2P_flashlight_with_laser,https://cdn.tarkov-market.app/images/items/2p_klesch_flashlight_%2B_laser_designator_sm.png,https://cdn.tarkov-market.app/images/items/2p_klesch_flashlight_%2B_laser_designator_lg.png,560d657b4bdc2da74d8b4572,true,https://www.patreon.com/tarkov_market,,
21ff0480-de36-48a2-8e8f-4825e73e0b07,SureFire X400 Ultra tactical flashlight with laser,false,true,Tactical_devices,X400,13000,11200,13355,13702,Mechanic,6272,₽,6272,2022-10-11T19:13:26.304Z,1,-2.66,-5.12,https://cdn.tarkov-market.app/images/items/x400_tactical_flashlight_sm.png,https://tarkov-market.com/item/x400_tactical_flashlight,https://escapefromtarkov.fandom.com/wiki/SureFire_X400_Ultra_tactical_flashlight_with_laser,https://cdn.tarkov-market.app/images/items/x400_tactical_flashlight_sm.png,https://cdn.tarkov-market.app/images/items/x400_tactical_flashlight_lg.png,56def37dd2720bec348b456a,true,https://www.patreon.com/tarkov_market,,
c1eaf9cd-81c4-438b-8001-abfa8cdac158,NcSTAR Tactical blue laser LAM-module,false,true,Tactical_devices,TBL,19000,4100,18903,16294,Mechanic,2296,₽,2296,2022-10-11T20:57:48.637Z,1,0.51,16.61,https://cdn.tarkov-market.app/images/items/ncstar_tactical_blue_laser_lam-module_sm.png,https://tarkov-market.com/item/ncstar_tactical_blue_laser_lam-module,https://escapefromtarkov.fandom.com/wiki/NcSTAR_Tactical_blue_laser_LAM-module,https://cdn.tarkov-market.app/images/items/ncstar_tactical_blue_laser_lam-module_sm.png,https://cdn.tarkov-market.app/images/items/ncstar_tactical_blue_laser_lam-module_lg.png,5cc9c20cd7f00c001336c65d,true,https://www.patreon.com/tarkov_market,,
e7f8bfef-e314-4d88-801a-1a4b573e7685,Armytek Predator Pro v3 XHP35 HI flashlight,false,true,Tactical_devices,XHP35,5000,6049,7793,8491,Mechanic,3387,₽,3387,2022-10-11T19:54:15.783Z,1,-35.84,-41.11,https://cdn.tarkov-market.app/images/items/armytek_predator_pro_v3_xhp35_hi_flashlight_sm.png,https://tarkov-market.com/item/armytek_predator_pro_v3_xhp35_hi_flashlight,https://escapefromtarkov.fandom.com/wiki/Armytek_Predator_Pro_v3_XHP35_HI_flashlight,https://cdn.tarkov-market.app/images/items/armytek_predator_pro_v3_xhp35_hi_flashlight_sm.png,https://cdn.tarkov-market.app/images/items/armytek_predator_pro_v3_xhp35_hi_flashlight_lg.png,59d790f486f77403cb06aec6,true,https://www.patreon.com/tarkov_market,,
57f3c031-5586-4764-947c-0fc4edf338f2,Ultrafire WF-501B flashlight,false,true,Tactical_devices,WF501B,7700,3752,6618,6494,Mechanic,2101,₽,2101,2022-10-11T19:54:43.399Z,1,16.35,18.57,https://cdn.tarkov-market.app/images/items/ultrafire_wf-501b_flashlight_sm.png,https://tarkov-market.com/item/ultrafire_wf-501b_flashlight,https://escapefromtarkov.fandom.com/wiki/Ultrafire_WF-501B_flashlight,https://cdn.tarkov-market.app/images/items/ultrafire_wf-501b_flashlight_sm.png,https://cdn.tarkov-market.app/images/items/ultrafire_wf-501b_flashlight_lg.png,57d17c5e2459775a5c57d17d,true,https://www.patreon.com/tarkov_market,,
2335b619-c562-41da-962f-e7b5aba5d45c,AI-2 medkit,false,true,Meds,AI-2,4989,5200,5391,5374,Therapist,3276,₽,3276,2022-10-11T21:12:38.652Z,1,-7.46,-7.16,https://cdn.tarkov-market.app/images/items/ai-2_medikit_sm.png,https://tarkov-market.com/item/ai-2_medikit,https://escapefromtarkov.fandom.com/wiki/AI-2_medkit,https://cdn.tarkov-market.app/images/items/ai-2_medikit_sm.png,https://cdn.tarkov-market.app/images/items/ai-2_medikit_lg.png,5755356824597772cb798962,true,https://www.patreon.com/tarkov_market,,
37fb7f36-7009-4357-8cdb-bd1d9ba829df,Analgin painkillers,false,true,Meds,Analgin,5999,5700,6654,6746,Therapist,3591,₽,3591,2022-10-11T20:51:12.524Z,1,-9.84,-11.07,https://cdn.tarkov-market.app/images/items/analgin_painkillers_sm.png,https://tarkov-market.com/item/analgin_painkillers,https://escapefromtarkov.gamepedia.com/Analgin_painkillers,https://cdn.tarkov-market.app/images/items/analgin_painkillers_sm.png,https://cdn.tarkov-market.app/images/items/analgin_painkillers_lg.png,544fb37f4bdc2dee738b4567,true,https://www.patreon.com/tarkov_market,,
aed304d4-69dc-4fb7-899c-defe5a4eafba,Aseptic bandage,false,true,Meds,Bandage,3000,2080,3049,3295,Therapist,1310,₽,1310,2022-10-11T19:15:30.714Z,1,-1.61,-8.95,https://cdn.tarkov-market.app/images/items/aseptic_bandage_sm.png,https://tarkov-market.com/item/aseptic_bandage,https://escapefromtarkov.gamepedia.com/Aseptic_bandage,https://cdn.tarkov-market.app/images/items/aseptic_bandage_sm.png,https://cdn.tarkov-market.app/images/items/aseptic_bandage_lg.png,544fb25a4bdc2dfb738b4567,true,https://www.patreon.com/tarkov_market,,
d1dc0512-6f00-4e76-a0a9-687548f3299d,Immobilizing splint,false,true,Meds,Splint,4200,2968,4016,4100,Therapist,1870,₽,1870,2022-10-11T20:58:47.370Z,1,4.58,2.44,https://cdn.tarkov-market.app/images/items/immobilizing_splint_sm.png,https://tarkov-market.com/item/immobilizing_splint,https://escapefromtarkov.gamepedia.com/Immobilizing_splint,https://cdn.tarkov-market.app/images/items/immobilizing_splint_sm.png,https://cdn.tarkov-market.app/images/items/immobilizing_splint_lg.png,544fb3364bdc2d34748b456a,true,https://www.patreon.com/tarkov_market,,
420a88ef-4957-4931-a151-bacc9563e3f3,Army bandage,false,true,Meds,Bandage,3299,2928,3257,3284,Therapist,1845,₽,1845,2022-10-11T19:13:31.829Z,1,1.29,0.46,https://cdn.tarkov-market.app/images/items/army_bandage_sm.png,https://tarkov-market.com/item/army_bandage,https://escapefromtarkov.gamepedia.com/Army_bandage,https://cdn.tarkov-market.app/images/items/army_bandage_sm.png,https://cdn.tarkov-market.app/images/items/army_bandage_lg.png,5751a25924597722c463c472,true,https://www.patreon.com/tarkov_market,,
69c25d17-d47c-4aba-b2d8-50d270eeae59,Zenit RK-1 tactical foregrip on B-25U mount,false,true,Weapon_parts,B-25U RK-1,85000,18890,80646,79825,Mechanic,10578,₽,10578,2022-10-11T19:54:59.304Z,1,5.4,6.48,https://cdn.tarkov-market.app/images/items/zenit_rk-1_foregrip_on_b-25u_mount_sm.png,https://tarkov-market.com/item/zenit_rk-1_foregrip_on_b-25u_mount,https://escapefromtarkov.fandom.com/wiki/Zenit_RK-1_tactical_foregrip_on_B-25U_mount,https://cdn.tarkov-market.app/images/items/zenit_rk-1_foregrip_on_b-25u_mount_sm.png,https://cdn.tarkov-market.app/images/items/zenit_rk-1_foregrip_on_b-25u_mount_lg.png,5c1cd46f2e22164bef5cfedb,true,https://www.patreon.com/tarkov_market,Foregrips,
2b637688-2ff4-4a77-b047-51c47e9de4aa,Zenit RK-2 tactical foregrip,false,true,Weapon_parts,RK-2,75000,12670,62936,67355,Mechanic,7095,₽,7095,2022-10-11T21:02:45.199Z,1,19.17,11.35,https://cdn.tarkov-market.app/images/items/zenit_rk-2_foregrip_sm.png,https://tarkov-market.com/item/zenit_rk-2_foregrip,https://escapefromtarkov.fandom.com/wiki/Zenit_RK-2_tactical_foregrip,https://cdn.tarkov-market.app/images/items/zenit_rk-2_foregrip_sm.png,https://cdn.tarkov-market.app/images/items/zenit_rk-2_foregrip_lg.png,5c1bc5af2e221602b412949b,true,https://www.patreon.com/tarkov_market,Foregrips,
ff3eae6d-dd3f-4fbb-9a26-85c6d2fb972f,Stark SE-5 Express Forward foregrip,false,true,Weapon_parts,SE-5,57000,13604,59630,57302,Mechanic,7618,₽,7618,2022-10-11T17:50:56.956Z,1,-4.41,-0.53,https://cdn.tarkov-market.app/images/items/se-5_express_grip_sm.png,https://tarkov-market.com/item/se-5_express_grip,https://escapefromtarkov.fandom.com/wiki/Stark_SE-5_Express_Forward_foregrip,https://cdn.tarkov-market.app/images/items/se-5_express_grip_sm.png,https://cdn.tarkov-market.app/images/items/se-5_express_grip_lg.png,5b057b4f5acfc4771e1bd3e9,true,https://www.patreon.com/tarkov_market,Foregrips,
af0aab45-0e8b-43cc-860a-0c3ab7caa414,MP9-N vertical foregrip,false,true,Weapon_parts,MP9 VFG,11111,2650,12201,11087,Mechanic,1484,₽,1484,2022-10-11T19:16:56.516Z,1,-8.93,0.22,https://cdn.tarkov-market.app/images/items/b%26t_mp9-n_vertical_grip_sm.png,https://tarkov-market.com/item/b&t_mp9-n_vertical_grip,https://escapefromtarkov.fandom.com/wiki/MP9-N_vertical_foregrip,https://cdn.tarkov-market.app/images/items/b%26t_mp9-n_vertical_grip_sm.png,https://cdn.tarkov-market.app/images/items/b%26t_mp9-n_vertical_grip_lg.png,5de8fbad2fbe23140d3ee9c4,true,https://www.patreon.com/tarkov_market,Foregrips,
30233b58-5f2f-4757-a2ae-19593fbd09ca,Zenit RK-1 tactical foregrip,false,true,Weapon_parts,RK-1,112222,9380,98683,83704,Mechanic,5253,₽,5253,2022-10-11T20:58:52.590Z,1,13.72,34.07,https://cdn.tarkov-market.app/images/items/zenit_rk-1_foregrip_sm.png,https://tarkov-market.com/item/zenit_rk-1_foregrip,https://escapefromtarkov.fandom.com/wiki/Zenit_RK-1_tactical_foregrip,https://cdn.tarkov-market.app/images/items/zenit_rk-1_foregrip_sm.png,https://cdn.tarkov-market.app/images/items/zenit_rk-1_foregrip_lg.png,5c1bc5612e221602b5429350,true,https://www.patreon.com/tarkov_market,Foregrips,
289c668a-2f19-45e1-b952-359fb0236987,Fortis Shift tactical foregrip,false,true,Weapon_parts,Shift,21499,12972,30134,31967,Mechanic,7264,₽,7264,2022-10-11T21:18:59.551Z,1,-28.66,-32.75,https://cdn.tarkov-market.app/images/items/fortis_shift_tactical_grip_sm.png,https://tarkov-market.com/item/fortis_shift_tactical_grip,https://escapefromtarkov.fandom.com/wiki/Fortis_Shift_tactical_foregrip,https://cdn.tarkov-market.app/images/items/fortis_shift_tactical_grip_sm.png,https://cdn.tarkov-market.app/images/items/fortis_shift_tactical_grip_lg.png,59f8a37386f7747af3328f06,true,https://www.patreon.com/tarkov_market,Foregrips,
45762914-501e-4121-ad77-269b4a10112a,Hera Arms CQR tactical foregrip,false,true,Weapon_parts,CQR,30990,20961,29085,29043,Mechanic,11738,₽,11738,2022-10-11T20:57:35.008Z,1,6.55,6.7,https://cdn.tarkov-market.app/images/items/hera_arms_cqr_tactical_grip_sm.png,https://tarkov-market.com/item/hera_arms_cqr_tactical_grip,https://escapefromtarkov.fandom.com/wiki/Hera_Arms_CQR_tactical_foregrip,https://cdn.tarkov-market.app/images/items/hera_arms_cqr_tactical_grip_sm.png,https://cdn.tarkov-market.app/images/items/hera_arms_cqr_tactical_grip_lg.png,5a7dbfc1159bd40016548fde,true,https://www.patreon.com/tarkov_market,Foregrips,
429a7458-cff9-4fb8-830d-921387ab91f8,Strike Industries Cobra Tactical foregrip,false,true,Weapon_parts,SI Cobra,19990,10050,20556,20141,Mechanic,5628,₽,5628,2022-10-11T20:37:50.972Z,1,-2.75,-0.75,https://cdn.tarkov-market.app/images/items/si_cobra_tactical_tactical_grip_sm.png,https://tarkov-market.com/item/si_cobra_tactical_tactical_grip,https://escapefromtarkov.fandom.com/wiki/Strike_Industries_Cobra_Tactical_foregrip,https://cdn.tarkov-market.app/images/items/si_cobra_tactical_tactical_grip_sm.png,https://cdn.tarkov-market.app/images/items/si_cobra_tactical_tactical_grip_lg.png,5c791e872e2216001219c40a,true,https://www.patreon.com/tarkov_market,Foregrips,
7185b642-af20-44b7-a8ad-5b4fb66fb3b6,Magpul M-LOK AFG tactical foregrip (Black),false,true,Weapon_parts,AFG M-LOK,26500,7043,31599,27570,Mechanic,3944,₽,3944,2022-10-11T17:54:35.444Z,1,-16.14,-3.88,https://cdn.tarkov-market.app/images/items/magpul_m-lok_afg_tactical_grip_sm.png,https://tarkov-market.com/item/magpul_m-lok_afg_tactical_grip,https://escapefromtarkov.fandom.com/wiki/Magpul_M-LOK_AFG_tactical_foregrip_(Black),https://cdn.tarkov-market.app/images/items/magpul_m-lok_afg_tactical_grip_sm.png,https://cdn.tarkov-market.app/images/items/magpul_m-lok_afg_tactical_grip_lg.png,57cffb66245977632f391a99,true,https://www.patreon.com/tarkov_market,Foregrips,
1f76eb28-3931-4482-927c-561e46f8f04e,Zenit RK-5 tactical foregrip,false,true,Weapon_parts,RK-5,16999,6010,15377,15736,Mechanic,3366,₽,3366,2022-10-11T19:13:18.663Z,1,10.55,8.03,https://cdn.tarkov-market.app/images/items/zenit_rk-5_foregrip_sm.png,https://tarkov-market.com/item/zenit_rk-5_foregrip,https://escapefromtarkov.fandom.com/wiki/Zenit_RK-5_tactical_foregrip,https://cdn.tarkov-market.app/images/items/zenit_rk-5_foregrip_sm.png,https://cdn.tarkov-market.app/images/items/zenit_rk-5_foregrip_lg.png,5c1bc7432e221602b412949d,true,https://www.patreon.com/tarkov_market,Foregrips,
21d4a66f-85ee-4d16-af1e-f1746530709f,Zenit RK-6 tactical foregrip,false,true,Weapon_parts,RK-6,7499,5540,7747,8204,Mechanic,3102,₽,3102,2022-10-11T20:48:13.607Z,1,-3.2,-8.59,https://cdn.tarkov-market.app/images/items/zenit_rk-6_foregrip_sm.png,https://tarkov-market.com/item/zenit_rk-6_foregrip,https://escapefromtarkov.fandom.com/wiki/Zenit_RK-6_tactical_foregrip,https://cdn.tarkov-market.app/images/items/zenit_rk-6_foregrip_sm.png,https://cdn.tarkov-market.app/images/items/zenit_rk-6_foregrip_lg.png,5c1bc7752e221602b1779b34,true,https://www.patreon.com/tarkov_market,Foregrips,
45b21436-57c2-4738-9193-e8cead1dd591,Magpul AFG tactical foregrip (FDE),false,true,Weapon_parts,AFG FDE,25000,5444,22611,22072,Mechanic,3049,₽,3049,2022-10-11T20:37:16.550Z,1,10.57,13.27,https://cdn.tarkov-market.app/images/items/magpul_afg_grip_fde_sm.png,https://tarkov-market.com/item/magpul_afg_grip_fde,https://escapefromtarkov.fandom.com/wiki/Magpul_AFG_tactical_foregrip_(FDE),https://cdn.tarkov-market.app/images/items/magpul_afg_grip_fde_sm.png,https://cdn.tarkov-market.app/images/items/magpul_afg_grip_fde_lg.png,588226dd24597767ad33f789,true,https://www.patreon.com/tarkov_market,Foregrips,
d3faa9e5-80e9-4045-b4b4-9c9bfe9dfdb8,Magpul AFG tactical foregrip (Forest Green),false,true,Weapon_parts,AFG FG,11400,5258,12782,12814,Mechanic,2944,₽,2944,2022-10-11T20:58:07.975Z,1,-10.81,-11.03,https://cdn.tarkov-market.app/images/items/magpul_afg_grip_fg_sm.png,https://tarkov-market.com/item/magpul_afg_grip_fg,https://escapefromtarkov.fandom.com/wiki/Magpul_AFG_tactical_foregrip_(Forest_Green),https://cdn.tarkov-market.app/images/items/magpul_afg_grip_fg_sm.png,https://cdn.tarkov-market.app/images/items/magpul_afg_grip_fg_lg.png,588226e62459776e3e094af7,true,https://www.patreon.com/tarkov_market,Foregrips,
98e82dd0-30ab-4fbd-b7b5-34d059a53c58,Magpul AFG tactical foregrip (Olive Drab),false,true,Weapon_parts,AFG OD,15555,6326,20589,22855,Mechanic,3543,₽,3543,2022-10-11T20:53:06.143Z,1,-24.45,-31.94,https://cdn.tarkov-market.app/images/items/magpul_afg_grip_od_sm.png,https://tarkov-market.com/item/magpul_afg_grip_od,https://escapefromtarkov.fandom.com/wiki/Magpul_AFG_tactical_foregrip_(Olive_Drab),https://cdn.tarkov-market.app/images/items/magpul_afg_grip_od_sm.png,https://cdn.tarkov-market.app/images/items/magpul_afg_grip_od_lg.png,588226ef24597767af46e39c,true,https://www.patreon.com/tarkov_market,Foregrips,
813e38c9-7cd7-4f47-a648-da8062fe1053,Magpul AFG tactical foregrip (Black),false,true,Weapon_parts,AFG BLK,25000,6554,18398,17463,Mechanic,3670,₽,3670,2022-10-11T20:48:14.258Z,1,35.88,43.16,https://cdn.tarkov-market.app/images/items/magpul_afg_grip_black_sm.png,https://tarkov-market.com/item/magpul_afg_grip_black,https://escapefromtarkov.fandom.com/wiki/Magpul_AFG_tactical_foregrip_(Black),https://cdn.tarkov-market.app/images/items/magpul_afg_grip_black_sm.png,https://cdn.tarkov-market.app/images/items/magpul_afg_grip_black_lg.png,588226d124597767ad33f787,true,https://www.patreon.com/tarkov_market,Foregrips,
9f0b723d-a1e1-44a2-b077-b01cd1e59789,Zenit RK-0 tactical foregrip,false,true,Weapon_parts,RK-0,16555,6300,14019,14849,Mechanic,3528,₽,3528,2022-10-11T19:35:52.781Z,1,18.09,11.49,https://cdn.tarkov-market.app/images/items/zenit_rk-0_foregrip_sm.png,https://tarkov-market.com/item/zenit_rk-0_foregrip,https://escapefromtarkov.fandom.com/wiki/Zenit_RK-0_tactical_foregrip,https://cdn.tarkov-market.app/images/items/zenit_rk-0_foregrip_sm.png,https://cdn.tarkov-market.app/images/items/zenit_rk-0_foregrip_lg.png,5c1bc4812e22164bef5cfde7,true,https://www.patreon.com/tarkov_market,Foregrips,
a5708104-fad3-4d6b-ba8d-351cc990adfe,Magpul RVG foregrip (Black),false,true,Weapon_parts,RVG BLK,32000,7109,22163,19693,Mechanic,3981,₽,3981,2022-10-11T21:18:48.456Z,1,44.38,62.49,https://cdn.tarkov-market.app/images/items/magpul_rvg_grip_black_sm.png,https://tarkov-market.com/item/magpul_rvg_grip_black,https://escapefromtarkov.fandom.com/wiki/Magpul_RVG_foregrip,https://cdn.tarkov-market.app/images/items/magpul_rvg_grip_black_sm.png,https://cdn.tarkov-market.app/images/items/magpul_rvg_grip_black_lg.png,59fc48e086f77463b1118392,true,https://www.patreon.com/tarkov_market,Foregrips,
821b5270-f9e7-4ea3-aefc-869260dad2c1,Zenit RK-4 tactical foregrip,false,true,Weapon_parts,RK-4,14000,5890,14408,13810,Mechanic,3298,₽,3298,2022-10-11T20:19:31.506Z,1,-2.83,1.38,https://cdn.tarkov-market.app/images/items/zenit_rk-4_foregrip_sm.png,https://tarkov-market.com/item/zenit_rk-4_foregrip,https://escapefromtarkov.fandom.com/wiki/Zenit_RK-4_tactical_foregrip,https://cdn.tarkov-market.app/images/items/zenit_rk-4_foregrip_sm.png,https://cdn.tarkov-market.app/images/items/zenit_rk-4_foregrip_lg.png,5c1bc5fb2e221602b1779b32,true,https://www.patreon.com/tarkov_market,Foregrips,
